ct_path,psnr_db,ssim
Case_00821_0000,26.1385,0.845309
Case_00824_0000,24.5361,0.711825
Case_00018_0000,24.5278,0.754652
Case_00931_0000,24.4081,0.784905
Case_00194_0000,24.7614,0.758206
Case_00461_0000,24.8913,0.723131
Case_01059_0000,25.2246,0.834227
Case_00344_0000,23.9559,0.801262
Case_00618_0000,26.5277,0.865065
Case_00090_0000,26.3936,0.844953
Case_00933_0000,24.0185,0.700516
Case_00471_0000,25.0414,0.747742
Case_00534_0000,23.3359,0.740216
Case_00114_0000,26.1698,0.845162
Case_00602_0000,26.5186,0.849726
Case_00510_0000,24.1954,0.746754
Case_01030_0000,25.4010,0.790267
Case_01058_0000,25.6142,0.797038
Case_00728_0000,23.4780,0.711406
Case_00572_0000,23.0690,0.641655
Case_00807_0000,26.1825,0.788109
Case_00923_0000,25.4726,0.744094
Case_00505_0000,25.8654,0.826857
Case_00819_0000,26.1810,0.819085
Case_00732_0000,24.8015,0.720782
Case_00150_0000,26.0037,0.845996
Case_00488_0000,26.0059,0.836411
Case_00734_0000,25.5819,0.782514
Case_00784_0000,26.6100,0.825064
Case_00894_0000,25.2220,0.775334
Case_00846_0000,25.7497,0.837689
Case_00034_0000,25.6469,0.771429
Case_00028_0000,25.2450,0.746971
Case_00841_0000,25.3743,0.793594
Case_00660_0000,26.2512,0.860800
Case_00970_0000,25.0069,0.723248
Case_00492_0000,25.6425,0.793642
Case_00232_0000,25.9618,0.808404
Case_00578_0000,23.6925,0.783164
Case_00608_0000,25.9592,0.848700
Case_00967_0000,24.7457,0.717895
Case_00242_0000,24.9727,0.778868
Case_00158_0000,26.4716,0.856291
Case_00580_0000,24.5699,0.703016
Case_00196_0000,25.2563,0.785290
Case_00984_0000,26.3083,0.832628
Case_00214_0000,24.3105,0.682735
Case_00468_0000,25.4410,0.751450
Case_01044_0000,25.0421,0.719523
Case_00549_0000,25.4621,0.763703
Case_00080_0000,26.5313,0.868952
Case_00424_0000,25.7315,0.796973
Case_00077_0000,24.4471,0.727980
Case_00154_0000,25.9740,0.842570
Case_00054_0000,24.5867,0.745483
Case_00426_0000,24.6528,0.729161
Case_00623_0000,23.8452,0.766227
Case_00964_0000,24.8180,0.771194
Case_00451_0000,26.0857,0.841995
Case_00885_0000,24.7928,0.819361
Case_00912_0000,25.1015,0.732297
Case_00334_0000,26.3983,0.856293
Case_00207_0000,22.6552,0.730968
Case_00829_0000,26.1923,0.851814
Case_00854_0000,26.3512,0.858764
Case_00398_0000,22.4505,0.706173
Case_00265_0000,24.0548,0.704981
Case_00961_0000,23.7050,0.676972
Case_00981_0000,23.9393,0.726557
Case_00019_0000,26.8553,0.882114
Case_00843_0000,26.3611,0.862291
Case_00302_0000,22.0548,0.696552
Case_00017_0000,21.7607,0.709536
Case_00030_0000,25.6071,0.804914
Case_00257_0000,23.8629,0.714074
Case_00978_0000,25.8880,0.802790
Case_00148_0000,25.1311,0.738517
Case_00727_0000,23.6970,0.676446
Case_00263_0000,22.7903,0.741507
Case_00757_0000,24.9026,0.731387
Case_00299_0000,24.1977,0.717476
Case_00877_0000,25.1047,0.800372
Case_00161_0000,26.6932,0.865144
Case_00797_0000,25.3932,0.780604
Case_00351_0000,26.4634,0.857428
Case_00201_0000,25.4934,0.799424
Case_00386_0000,25.9977,0.834122
Case_00982_0000,26.1838,0.842823
Case_00187_0000,25.8778,0.838903
Case_00996_0000,25.3275,0.815929
Case_00897_0000,25.2287,0.796375
Case_00496_0000,25.6903,0.830412
Case_00375_0000,25.2531,0.822781
Case_00137_0000,26.1707,0.854844
Case_00652_0000,24.8922,0.787413
Case_00382_0000,25.8169,0.838325
Case_00533_0000,24.0045,0.762469
Case_00093_0000,26.0828,0.814285
Case_00361_0000,25.3094,0.827332
Case_00990_0000,25.8191,0.821043
Case_00558_0000,24.5400,0.711789
