ct_path,psnr_db,ssim
Case_00981_0000,22.1229,0.695049
Case_00019_0000,26.0082,0.830545
Case_00843_0000,25.1660,0.823159
Case_00302_0000,20.8307,0.642942
Case_00017_0000,20.4205,0.669680
Case_00030_0000,24.3561,0.773535
Case_00257_0000,21.6595,0.675372
Case_00978_0000,25.1200,0.801365
Case_00148_0000,25.4338,0.804889
Case_00727_0000,22.6008,0.681054
Case_00263_0000,21.5366,0.681221
Case_00757_0000,23.0275,0.702791
Case_00299_0000,22.6477,0.698436
Case_00877_0000,23.7354,0.753564
Case_00161_0000,25.8229,0.825008
Case_00797_0000,24.6532,0.799950
Case_00351_0000,25.5287,0.822315
Case_00201_0000,24.0297,0.769429
Case_00386_0000,24.3373,0.791206
Case_00982_0000,25.0670,0.815657
Case_00187_0000,24.5163,0.806237
Case_00996_0000,23.4494,0.783159
Case_00897_0000,23.6063,0.787401
Case_00496_0000,24.4586,0.796736
Case_00375_0000,23.7843,0.773343
Case_00137_0000,25.1986,0.818481
Case_00652_0000,23.2764,0.726530
Case_00382_0000,24.2560,0.810248
Case_00533_0000,21.7629,0.700293
Case_00093_0000,25.1839,0.811694
Case_00361_0000,24.2379,0.790969
Case_00990_0000,24.8072,0.807689
Case_00558_0000,23.0589,0.693242
