ct_path,psnr_db,ssim
hepaticvessel_234,34.1949,0.934749
colon_217,30.6714,0.908995
colon_127,29.7735,0.884139
hepaticvessel_047,37.3958,0.965788
spleen_49,31.9340,0.918951
pancreas_256,34.3770,0.945278
pancreas_016,33.8287,0.939572
pancreas_170,34.6918,0.938206
hepaticvessel_282,34.8470,0.955195
colon_112,30.5379,0.903022
colon_192,31.9739,0.914932
hepaticvessel_110,34.1929,0.940483
liver_17,31.4804,0.889792
colon_200,32.3422,0.931497
liver_76,32.9502,0.912212
liver_130,29.9064,0.887976
pancreas_349,33.0250,0.933694
hepaticvessel_214,32.7766,0.935636
lung_093,28.2893,0.836297
lung_013,30.0307,0.887338
colon_148,31.5165,0.904600
colon_060,34.5505,0.955983
liver_19,31.4823,0.885698
colon_083,32.6901,0.917191
hepaticvessel_284,36.0762,0.960654
spleen_40,31.3342,0.906367
hepaticvessel_003,35.4084,0.953777
liver_112,29.9535,0.883114
colon_119,32.6486,0.913252
pancreas_212,30.0821,0.899533
pancreas_209,32.4646,0.923242
pancreas_036,35.1538,0.944202
liver_75,31.1079,0.895025
hepaticvessel_406,35.8204,0.951425
colon_179,30.8103,0.895723
hepaticvessel_122,32.9991,0.938012
lung_083,29.3047,0.874504
liver_18,30.8371,0.891307
pancreas_252,33.8271,0.937656
pancreas_136,33.5272,0.942148
liver_24,30.6705,0.888828
pancreas_257,35.4855,0.950745
pancreas_262,36.1100,0.956213
pancreas_337,33.2773,0.936097
hepaticvessel_200,35.2112,0.959161
hepaticvessel_199,34.2884,0.940822
hepaticvessel_279,34.7806,0.936108
colon_214,35.5155,0.960543
hepaticvessel_127,31.2975,0.911557
hepaticvessel_251,35.1815,0.951814
colon_147,31.9084,0.913423
pancreas_030,30.5975,0.899987
pancreas_086,36.0697,0.959368
pancreas_151,29.1870,0.859402
hepaticvessel_455,32.8011,0.924543
hepaticvessel_315,35.4989,0.953061
lung_066,29.1865,0.868453
pancreas_045,35.7365,0.951354
hepaticvessel_126,29.3405,0.865973
hepaticvessel_161,36.0170,0.960667
pancreas_110,33.1753,0.934554
pancreas_243,34.5755,0.941565
hepaticvessel_438,33.7026,0.937972
colon_005,32.0539,0.917668
colon_156,29.6387,0.897281
pancreas_194,33.2183,0.936792
hepaticvessel_425,35.7394,0.949509
hepaticvessel_380,33.5681,0.931431
colon_070,32.2050,0.906206
pancreas_347,33.3486,0.943219
pancreas_009,31.4094,0.932345
hepaticvessel_025,32.6548,0.925267
hepaticvessel_444,33.6898,0.941890
lung_041,27.4509,0.845735
pancreas_416,28.3339,0.872381
hepaticvessel_460,33.3254,0.940368
hepaticvessel_297,35.2149,0.952164
liver_118,31.2994,0.891474
pancreas_249,30.8413,0.907032
lung_068,28.0734,0.841586
pancreas_314,32.5843,0.902646
pancreas_091,35.1479,0.948609
liver_178,30.9097,0.906538
pancreas_350,33.8502,0.935454
pancreas_064,34.3188,0.934762
lung_036,27.2784,0.817214
colon_126,30.3019,0.859598
liver_174,31.9408,0.916236
hepaticvessel_441,34.5493,0.941678
pancreas_346,32.5019,0.927354
colon_038,33.9295,0.943734
pancreas_401,32.8852,0.918343
colon_010,33.0309,0.924518
colon_133,33.1357,0.922718
liver_103,29.2551,0.849384
hepaticvessel_243,35.6124,0.954989
pancreas_342,33.3127,0.927210
pancreas_060,34.5800,0.942527
colon_186,31.4300,0.871672
pancreas_330,34.1173,0.940294
pancreas_227,33.6983,0.934524
hepaticvessel_210,34.2901,0.931826
colon_059,33.8935,0.941190
pancreas_038,34.3134,0.942207
colon_069,31.9331,0.920577
pancreas_128,34.2828,0.936149
hepaticvessel_348,35.6541,0.949483
liver_166,27.8411,0.861298
hepaticvessel_170,33.0619,0.921107
hepaticvessel_388,31.8654,0.940536
liver_59,31.8376,0.899312
hepaticvessel_368,33.2591,0.935689
pancreas_308,32.6800,0.929170
hepaticvessel_050,34.7837,0.945982
pancreas_076,34.7079,0.944047
liver_113,29.1511,0.863186
hepaticvessel_448,34.9804,0.940911
hepaticvessel_178,34.6968,0.953276
pancreas_070,33.2029,0.930607
pancreas_371,30.8573,0.916710
colon_207,30.7302,0.898499
liver_32,30.9256,0.922287
pancreas_229,31.1548,0.915316
pancreas_405,33.5900,0.945029
liver_159,30.5407,0.882847
hepaticvessel_215,32.4444,0.930165
pancreas_310,34.7324,0.951950
hepaticvessel_397,32.8451,0.924997
colon_117,30.0582,0.880824
pancreas_124,33.3679,0.922230
lung_040,28.2775,0.831894
pancreas_329,32.7101,0.937215
pancreas_236,31.0413,0.929327
liver_121,29.2982,0.870914
lung_015,25.5794,0.821415
hepaticvessel_032,33.4856,0.925885
hepaticvessel_386,35.7602,0.953275
pancreas_179,34.4050,0.944678
pancreas_413,34.1677,0.941001
colon_134,30.3813,0.885016
hepaticvessel_187,34.4671,0.946019
colon_048,30.1068,0.900043
pancreas_214,33.2091,0.927785
hepaticvessel_084,33.8011,0.947692
