ct_path,psnr_db,ssim
Case_00416_0000,28.6840,0.886501
Case_01023_0000,27.8649,0.861797
Case_00402_0000,27.5157,0.836223
Case_00821_0000,27.6180,0.849405
Case_00824_0000,27.7721,0.856008
Case_00018_0000,26.4153,0.800614
Case_00931_0000,25.9617,0.806069
Case_00194_0000,27.0709,0.816997
Case_00461_0000,26.6760,0.800471
Case_01059_0000,26.9483,0.841906
Case_00344_0000,26.1421,0.821650
Case_00618_0000,27.8654,0.850617
Case_00090_0000,27.6707,0.858643
Case_00933_0000,26.7205,0.822347
Case_00471_0000,26.5987,0.812790
Case_00534_0000,27.2441,0.814504
Case_00114_0000,27.6689,0.841022
Case_00602_0000,28.0369,0.863883
Case_00510_0000,26.6064,0.813725
Case_01030_0000,27.1118,0.823502
Case_01058_0000,27.3465,0.846361
Case_00728_0000,26.8642,0.801346
Case_00572_0000,25.0495,0.748000
Case_00807_0000,27.7105,0.833584
Case_00923_0000,27.2727,0.858416
Case_00505_0000,27.3965,0.842696
Case_00819_0000,27.9128,0.859017
Case_00732_0000,26.6454,0.794814
Case_00150_0000,27.5187,0.841075
Case_00488_0000,27.5050,0.856038
Case_00734_0000,27.7363,0.827781
Case_00784_0000,28.6264,0.875661
Case_00894_0000,27.3494,0.867307
Case_00846_0000,28.0032,0.843166
Case_00034_0000,28.2228,0.874206
Case_00028_0000,26.8621,0.820475
Case_00841_0000,26.7337,0.832731
Case_00660_0000,28.2439,0.878175
Case_00970_0000,27.5999,0.811820
Case_00492_0000,27.7443,0.856740
Case_00232_0000,27.3334,0.835166
Case_00578_0000,26.4667,0.819207
Case_00608_0000,27.8372,0.867992
Case_00967_0000,26.3184,0.799874
Case_00242_0000,26.7292,0.813681
Case_00158_0000,27.7514,0.857255
Case_00580_0000,26.3805,0.815973
Case_00196_0000,26.4728,0.801247
Case_00984_0000,27.6445,0.845535
Case_00214_0000,28.1962,0.870465
Case_00468_0000,27.8502,0.828076
Case_01044_0000,27.6979,0.867250
Case_00549_0000,27.4737,0.807752
Case_00080_0000,27.8027,0.864197
Case_00424_0000,26.8914,0.830226
Case_00077_0000,26.0509,0.785260
Case_00154_0000,27.2637,0.849443
Case_00054_0000,28.0736,0.827910
Case_00426_0000,26.2534,0.792794
Case_00623_0000,26.2346,0.827243
Case_00964_0000,27.0395,0.834764
Case_00451_0000,27.5677,0.835754
Case_00885_0000,27.3534,0.853759
Case_00912_0000,27.4260,0.862788
Case_00334_0000,27.9981,0.867921
Case_00207_0000,27.3113,0.830984
Case_00829_0000,27.9189,0.848538
Case_00854_0000,28.0016,0.856262
Case_00398_0000,24.9744,0.785619
Case_00265_0000,26.0602,0.787617
Case_00961_0000,25.9283,0.808459
Case_00981_0000,25.7345,0.800920
Case_00019_0000,28.3146,0.865014
Case_00843_0000,27.9182,0.861730
Case_00302_0000,24.8788,0.767978
Case_00017_0000,25.2477,0.798643
Case_00030_0000,27.0448,0.827620
Case_00257_0000,27.0450,0.799651
Case_00978_0000,27.6236,0.848401
Case_00148_0000,28.0456,0.870971
Case_00727_0000,25.9652,0.786485
Case_00263_0000,25.5540,0.789172
Case_00757_0000,26.6502,0.794381
Case_00299_0000,26.3251,0.787100
Case_00877_0000,26.1070,0.819559
Case_00161_0000,27.8490,0.856473
Case_00797_0000,26.9903,0.848116
Case_00351_0000,27.7984,0.849804
Case_00201_0000,27.1916,0.823331
Case_00386_0000,27.4412,0.841855
Case_00982_0000,27.7925,0.856628
Case_00187_0000,27.7878,0.856076
Case_00996_0000,27.1504,0.841078
Case_00897_0000,26.7205,0.835508
Case_00496_0000,27.3049,0.849359
Case_00375_0000,27.4212,0.840153
Case_00137_0000,27.5039,0.847495
Case_00652_0000,27.1560,0.811664
Case_00382_0000,27.4447,0.857343
Case_00533_0000,27.4562,0.824961
Case_00093_0000,27.7717,0.847742
Case_00361_0000,27.5948,0.841881
Case_00990_0000,27.6164,0.861523
Case_00558_0000,26.4335,0.785773
