ct_path,psnr_db,ssim
Case_00080_0000,31.8867,0.913756
Case_00424_0000,30.3304,0.898610
Case_00077_0000,27.3887,0.846907
Case_00154_0000,29.7278,0.907514
Case_00054_0000,30.5960,0.876552
Case_00426_0000,27.8254,0.872891
Case_00623_0000,27.2126,0.866646
Case_00964_0000,27.4788,0.823694
Case_00451_0000,30.0677,0.892335
Case_00885_0000,30.0448,0.901966
Case_00912_0000,30.4420,0.929294
Case_00334_0000,32.4482,0.933404
Case_00207_0000,28.2613,0.856825
Case_00829_0000,30.9364,0.900165
Case_00854_0000,31.8146,0.914940
Case_00398_0000,26.5687,0.832210
Case_00265_0000,27.5494,0.833448
Case_00961_0000,27.5991,0.860033
Case_00981_0000,26.9567,0.845428
Case_00019_0000,33.0184,0.923815
Case_00843_0000,32.7856,0.931479
Case_00302_0000,25.8515,0.813924
Case_00017_0000,26.1544,0.822668
Case_00030_0000,29.5077,0.888839
Case_00257_0000,28.3657,0.841079
Case_00978_0000,30.2672,0.898931
Case_00148_0000,32.1186,0.932037
Case_00727_0000,26.8384,0.829661
Case_00263_0000,27.0880,0.830800
Case_00757_0000,28.6652,0.857894
Case_00299_0000,28.4889,0.846829
Case_00877_0000,28.4461,0.882476
Case_00161_0000,32.1307,0.920657
Case_00797_0000,28.8717,0.907003
Case_00351_0000,31.2020,0.907512
Case_00201_0000,30.0261,0.884610
Case_00386_0000,31.3080,0.903025
Case_00982_0000,31.7181,0.911026
Case_00187_0000,31.2774,0.925559
Case_00996_0000,29.5746,0.896608
Case_00897_0000,30.2504,0.909347
Case_00496_0000,29.6880,0.908225
Case_00375_0000,30.6849,0.899288
Case_00137_0000,30.1538,0.909525
Case_00652_0000,30.2014,0.887975
Case_00382_0000,29.3185,0.909426
Case_00533_0000,28.7887,0.866294
Case_00093_0000,31.0219,0.911879
Case_00361_0000,30.9656,0.893504
Case_00990_0000,30.6566,0.906497
Case_00558_0000,28.9763,0.849246
