ct_path,psnr_db,ssim
valid_314_a_1,20.6419,0.532588
valid_314_a_2,21.0938,0.636071
valid_318_a_1,24.6539,0.682041
valid_318_a_2,24.1108,0.630910
valid_319_a_1,22.9921,0.628775
valid_319_a_2,24.1292,0.718873
valid_31_a_1,22.7115,0.620948
valid_31_a_2,23.1458,0.659002
valid_320_a_1,23.8247,0.606447
valid_320_a_2,23.6224,0.596914
valid_322_a_1,22.5612,0.607881
valid_322_a_2,23.5170,0.631961
valid_325_a_1,22.7700,0.642144
valid_325_a_2,21.3351,0.574273
valid_326_a_1,24.4691,0.715303
valid_326_a_2,23.4399,0.605768
valid_327_a_1,23.1704,0.663692
valid_327_a_2,23.5980,0.704190
valid_345_a_1,23.6816,0.654786
valid_345_a_2,24.0134,0.727715
valid_352_a_1,21.7994,0.541971
valid_352_a_2,23.2053,0.694794
valid_360_a_1,23.5899,0.636391
valid_360_a_2,24.4038,0.663517
valid_361_a_1,24.9955,0.672680
valid_361_a_2,24.2403,0.639064
valid_363_a_1,22.9084,0.583413
valid_363_a_2,23.1628,0.601743
valid_366_a_1,23.3478,0.646092
valid_366_a_2,23.6699,0.681178
valid_371_a_1,23.1134,0.645543
valid_371_a_2,23.4324,0.681297
valid_374_a_1,24.3616,0.564554
valid_374_a_2,24.7227,0.615284
valid_376_a_1,22.5945,0.555556
valid_376_a_2,23.4637,0.594292
valid_381_a_1,22.2155,0.624739
valid_381_a_2,22.5827,0.696060
valid_389_a_1,23.8307,0.531387
valid_389_a_2,23.7490,0.545428
valid_389_b_1,23.0472,0.636062
valid_389_b_2,23.3438,0.671904
valid_391_a_1,21.3271,0.615276
valid_391_a_2,21.8847,0.703052
valid_393_a_1,23.2204,0.583286
valid_393_a_2,23.9297,0.658234
valid_398_a_1,23.1348,0.562238
valid_39_a_1,24.5217,0.517170
valid_39_a_2,23.8580,0.485115
valid_400_a_1,24.9736,0.588200
valid_400_a_2,24.2453,0.566427
valid_40_a_1,22.7850,0.640382
valid_40_a_2,23.4851,0.714758
valid_410_a_1,22.8348,0.620015
valid_410_a_2,22.6198,0.612603
valid_410_b_1,21.7073,0.635959
valid_410_b_2,22.5964,0.669001
valid_410_c_1,22.6678,0.506956
valid_410_c_2,23.2176,0.552979
valid_412_a_1,22.2509,0.588983
valid_412_a_2,23.1166,0.683989
valid_426_a_1,24.5926,0.657459
valid_426_a_2,25.1064,0.701591
valid_430_a_1,24.9848,0.633565
valid_430_a_2,24.1553,0.554648
valid_433_a_1,23.6351,0.629379
valid_433_a_2,23.6668,0.620544
valid_438_a_1,24.7368,0.584470
valid_438_a_2,24.8493,0.615234
valid_440_a_1,23.2246,0.598829
valid_442_a_1,24.2483,0.730759
valid_442_a_2,24.0038,0.697592
valid_448_a_1,24.0298,0.668022
valid_448_a_2,23.9512,0.625177
valid_456_a_1,24.4062,0.620834
valid_456_a_2,24.1429,0.577710
valid_456_b_1,21.3463,0.542226
valid_456_b_2,21.4846,0.549437
valid_45_a_1,22.3666,0.552017
valid_45_a_2,23.5297,0.611237
valid_489_a_1,22.2139,0.638008
valid_489_a_2,22.6879,0.681797
valid_491_a_1,23.8618,0.661251
valid_491_a_2,23.5005,0.644723
valid_493_a_1,22.0676,0.588501
valid_493_a_2,22.9248,0.696297
valid_493_b_1,21.8168,0.610109
valid_493_b_2,23.1373,0.665364
valid_493_c_1,22.0298,0.607491
valid_493_c_2,23.1619,0.650621
valid_495_a_1,21.1341,0.583278
valid_495_a_2,21.9632,0.680391
valid_496_a_1,24.9961,0.631885
valid_496_a_2,24.6957,0.618165
valid_502_a_1,22.6993,0.664728
valid_502_a_2,24.1462,0.714908
valid_505_a_1,23.7907,0.632025
valid_505_a_2,24.4778,0.733746
valid_508_a_1,23.9758,0.525566
valid_515_a_1,24.3844,0.665890
valid_515_a_2,24.8365,0.722098
valid_519_a_1,22.6555,0.646812
valid_519_a_2,23.8911,0.747488
valid_524_a_1,23.8935,0.614590
valid_524_a_2,24.3147,0.656617
valid_535_a_1,23.8588,0.623747
valid_535_a_2,24.5112,0.709351
valid_535_b_1,23.3122,0.663404
valid_535_c_1,23.6236,0.575443
valid_535_c_2,23.4909,0.556241
valid_539_a_1,22.7964,0.638349
valid_539_a_2,23.7108,0.675617
valid_53_a_1,22.1954,0.580421
valid_53_a_2,23.1210,0.675007
valid_53_b_1,22.3620,0.597759
valid_53_b_2,23.1932,0.697743
valid_54_a_1,21.4796,0.506231
valid_54_a_2,22.5299,0.577556
valid_555_a_1,22.6450,0.637747
valid_555_a_2,23.2528,0.734299
valid_558_a_1,23.4333,0.705460
valid_558_a_2,23.2513,0.679892
valid_560_a_1,23.1779,0.645734
valid_560_a_2,23.0868,0.610527
valid_567_a_1,23.9901,0.666728
valid_567_a_2,23.8248,0.650759
valid_569_a_1,24.2840,0.645202
valid_569_a_2,23.4469,0.603713
valid_569_b_1,22.2146,0.335259
valid_569_b_2,22.0965,0.334587
valid_569_b_3,22.6919,0.641204
valid_569_b_4,22.3008,0.336864
valid_569_b_5,23.1237,0.686302
valid_569_c_1,23.3187,0.631618
valid_569_c_2,24.4844,0.688003
valid_571_a_1,21.9444,0.563715
valid_571_a_2,22.7343,0.649928
valid_582_a_1,23.7807,0.579552
valid_582_a_2,24.2128,0.640050
valid_586_a_1,23.9713,0.600316
valid_586_a_2,24.9978,0.666949
valid_588_a_1,23.4903,0.627133
valid_588_a_2,23.9765,0.710530
valid_594_a_1,22.4587,0.582866
valid_597_a_1,24.5987,0.623836
valid_597_a_2,24.3792,0.609885
valid_59_a_1,21.7693,0.566124
valid_59_a_2,22.2009,0.659864
valid_601_a_1,23.1896,0.662485
valid_601_a_2,23.4967,0.715995
valid_604_a_1,22.9659,0.620420
valid_604_a_2,23.8614,0.716302
valid_608_a_1,23.4247,0.606174
valid_608_a_2,24.0642,0.662002
valid_609_a_1,23.1704,0.661512
valid_609_a_2,22.9841,0.655642
valid_617_a_1,24.5930,0.680495
valid_617_a_2,24.1754,0.631290
valid_620_a_1,24.5555,0.677286
valid_620_a_2,23.5487,0.625422
valid_628_a_1,22.5734,0.596896
valid_628_a_2,23.1384,0.656382
valid_631_a_1,23.5708,0.562627
valid_631_a_2,24.4314,0.696747
valid_639_a_1,21.2423,0.575074
valid_639_a_2,21.8933,0.670862
valid_640_a_1,22.4383,0.483090
valid_640_a_2,22.4205,0.486421
valid_643_a_1,20.2136,0.558352
valid_643_a_2,20.7645,0.653199
valid_643_b_1,20.8773,0.611192
valid_643_b_2,20.9107,0.557398
valid_647_a_1,23.2104,0.701159
valid_647_a_2,23.1935,0.699168
valid_653_a_1,22.1716,0.627480
valid_653_a_2,22.1118,0.586773
valid_655_a_1,23.0399,0.574883
valid_655_a_2,22.9741,0.578164
valid_655_b_1,22.9167,0.628104
valid_655_b_2,23.1466,0.649537
valid_656_a_1,23.8442,0.625806
valid_656_a_2,24.3023,0.668076
valid_658_a_1,23.1911,0.600532
valid_658_a_2,24.0372,0.559745
valid_65_a_1,23.3000,0.550044
valid_664_a_1,22.2074,0.683088
valid_664_a_2,22.2054,0.645651
valid_668_a_1,22.9802,0.588785
valid_668_a_2,24.2462,0.656417
valid_668_b_1,23.1893,0.606518
valid_668_b_2,24.2296,0.646800
valid_671_a_1,23.8456,0.614567
valid_671_a_2,24.1592,0.655889
valid_672_a_1,23.7476,0.622209
valid_672_a_2,24.2414,0.686210
valid_676_a_1,22.8899,0.625807
valid_676_a_2,23.8493,0.660043
valid_678_a_1,22.3702,0.588712
valid_678_a_2,22.8490,0.650585
valid_687_a_1,24.5993,0.651627
valid_687_a_2,24.7956,0.699675
valid_694_a_1,23.7376,0.615654
valid_694_a_2,24.1628,0.660662
valid_694_b_1,23.0630,0.590900
valid_694_b_2,24.1307,0.631146
valid_696_a_1,24.6854,0.605787
valid_696_a_2,23.7334,0.573205
valid_6_a_1,23.0418,0.652633
valid_6_a_2,23.4345,0.699315
valid_701_a_1,23.9027,0.499836
valid_701_a_2,24.0962,0.513942
valid_70_a_1,24.4891,0.619660
valid_70_a_2,25.2014,0.709283
valid_714_a_1,23.9639,0.702658
valid_715_a_1,22.7348,0.647494
valid_715_a_2,23.9266,0.738578
valid_715_b_1,23.2455,0.635949
valid_715_b_2,23.8959,0.714271
valid_736_a_1,22.7460,0.566743
valid_736_a_2,22.7400,0.564670
valid_740_a_1,23.4959,0.647313
valid_740_a_2,22.7687,0.551701
valid_743_a_1,21.8010,0.589863
valid_743_a_2,21.9793,0.622838
valid_751_a_1,24.6608,0.616678
valid_751_a_2,24.5026,0.610904
valid_758_a_1,23.3817,0.604494
valid_758_a_2,23.1915,0.596616
valid_764_a_1,23.0278,0.674496
valid_764_a_2,22.8760,0.653723
valid_766_a_1,24.1133,0.707969
valid_766_a_2,23.2048,0.589687
valid_779_a_1,23.6626,0.641320
valid_779_a_2,24.2774,0.710644
valid_77_a_1,24.0779,0.653399
valid_77_a_2,24.5270,0.707691
valid_785_a_1,23.5778,0.667491
valid_785_a_2,24.0041,0.711899
valid_788_a_1,23.1889,0.656104
valid_788_a_2,23.5623,0.680078
valid_78_a_1,21.7351,0.600439
valid_78_a_2,22.8100,0.717852
valid_798_a_1,24.3069,0.620040
valid_798_a_2,24.1619,0.589091
valid_805_a_1,24.5487,0.615761
valid_805_a_2,24.4697,0.613748
valid_808_a_1,24.2356,0.635068
valid_808_a_2,24.6247,0.684699
valid_812_a_1,24.3029,0.593061
valid_812_a_2,24.6514,0.622496
valid_816_a_1,24.3170,0.667420
valid_816_a_2,23.5654,0.575295
valid_819_a_1,24.0816,0.666573
valid_819_a_2,24.0087,0.642391
valid_820_a_1,23.3539,0.629170
valid_820_a_2,23.3407,0.651916
valid_821_a_1,23.0800,0.606823
valid_821_a_2,23.5754,0.671462
valid_823_a_1,24.3839,0.596163
valid_823_a_2,24.7534,0.630080
valid_824_a_1,22.2851,0.582854
valid_824_a_2,23.2240,0.660449
valid_824_b_1,22.7794,0.657339
valid_824_b_2,23.6391,0.714658
valid_82_a_1,24.5399,0.688333
valid_82_a_2,23.4298,0.632527
valid_833_a_1,22.4632,0.634380
valid_833_a_2,23.5402,0.723205
valid_841_a_1,21.3811,0.623119
valid_841_a_2,21.9045,0.706388
valid_869_a_1,23.2407,0.684839
valid_869_a_2,23.2889,0.664175
valid_869_b_1,23.4717,0.692725
valid_869_b_2,23.3909,0.667271
valid_876_a_1,24.8039,0.635248
valid_876_a_2,23.9395,0.588303
valid_876_b_1,24.8932,0.603503
valid_876_b_2,24.4456,0.582785
valid_879_a_1,23.5629,0.555886
valid_879_a_2,23.6808,0.579455
valid_891_a_1,24.0171,0.600831
valid_892_a_1,22.7918,0.619489
valid_895_a_1,23.0553,0.628684
valid_895_a_2,23.5012,0.680449
valid_900_a_1,21.4214,0.580017
valid_900_a_2,22.6259,0.650355
valid_910_a_1,23.9376,0.600066
