ct_path,psnr_db,ssim
valid_586_a_1,27.6535,0.788471
valid_586_a_2,28.8009,0.873055
valid_588_a_1,27.3832,0.780297
valid_588_a_2,28.9150,0.876167
valid_594_a_1,24.8731,0.751803
valid_597_a_1,28.8330,0.889607
valid_597_a_2,28.1974,0.857978
valid_59_a_1,24.3915,0.718999
valid_59_a_2,24.9953,0.815741
valid_601_a_1,26.5556,0.795152
valid_601_a_2,28.3101,0.873693
valid_604_a_1,27.0924,0.759469
valid_604_a_2,28.3860,0.861042
valid_608_a_1,26.6803,0.799697
valid_608_a_2,27.7022,0.873100
valid_609_a_1,27.7113,0.887084
valid_609_a_2,27.2510,0.860723
valid_617_a_1,28.5117,0.867443
valid_617_a_2,27.6913,0.792575
valid_620_a_1,28.4441,0.883010
valid_620_a_2,26.8224,0.835840
valid_628_a_1,25.5063,0.764796
valid_628_a_2,26.7007,0.845942
valid_631_a_1,26.5300,0.721608
valid_631_a_2,28.3871,0.876920
valid_639_a_1,25.8966,0.723724
valid_639_a_2,27.1816,0.833416
valid_640_a_1,27.6080,0.896697
valid_640_a_2,27.2363,0.888197
valid_643_a_1,24.9843,0.701731
valid_643_a_2,25.9084,0.807831
valid_643_b_1,25.1352,0.782304
valid_643_b_2,24.7992,0.710839
valid_647_a_1,26.7121,0.843452
valid_647_a_2,26.6763,0.840451
valid_653_a_1,25.9959,0.804202
valid_653_a_2,25.7182,0.752706
valid_655_a_1,28.0638,0.864112
valid_655_a_2,28.8445,0.905446
valid_655_b_1,27.2917,0.849146
valid_655_b_2,28.3508,0.899969
valid_656_a_1,27.4074,0.838741
valid_656_a_2,28.4946,0.894407
valid_658_a_1,26.7972,0.857641
valid_658_a_2,28.3762,0.897936
valid_65_a_1,28.2587,0.893766
valid_664_a_1,26.3828,0.827568
valid_664_a_2,26.0155,0.777537
valid_668_a_1,26.0603,0.790566
valid_668_a_2,28.3882,0.872026
valid_668_b_1,26.4700,0.822847
valid_668_b_2,28.2482,0.874331
valid_671_a_1,27.6733,0.838204
valid_671_a_2,28.6812,0.899444
valid_672_a_1,26.9390,0.794524
valid_672_a_2,28.1692,0.872737
valid_676_a_1,25.5523,0.829178
valid_676_a_2,26.9225,0.880876
valid_678_a_1,26.1647,0.777675
valid_678_a_2,27.0997,0.853277
valid_687_a_1,27.9997,0.816753
valid_687_a_2,29.2095,0.894031
valid_694_a_1,27.5848,0.821072
valid_694_a_2,28.7853,0.891550
valid_694_b_1,26.5423,0.827778
valid_694_b_2,28.5328,0.880801
valid_696_a_1,28.9612,0.894741
valid_696_a_2,27.2444,0.855269
valid_6_a_1,26.4173,0.799418
valid_6_a_2,27.1858,0.857937
valid_701_a_1,29.3615,0.884833
valid_701_a_2,30.6374,0.923770
valid_70_a_1,28.1980,0.806052
valid_70_a_2,29.8704,0.887926
valid_714_a_1,27.7200,0.845295
valid_715_a_1,26.5934,0.747584
valid_715_a_2,28.1484,0.851326
valid_715_b_1,26.7793,0.780886
valid_715_b_2,27.9392,0.860758
valid_736_a_1,26.5519,0.839286
valid_736_a_2,26.5095,0.836190
valid_740_a_1,27.6643,0.851610
valid_740_a_2,25.9688,0.741378
valid_743_a_1,23.9562,0.740923
valid_743_a_2,24.4416,0.792903
valid_751_a_1,28.9566,0.894919
valid_751_a_2,28.3816,0.872401
valid_758_a_1,27.6000,0.861933
valid_758_a_2,27.3854,0.832152
valid_764_a_1,26.6537,0.846581
valid_764_a_2,26.4181,0.812794
valid_766_a_1,28.5322,0.868437
valid_766_a_2,26.1904,0.696934
valid_779_a_1,27.0300,0.782269
valid_779_a_2,28.1996,0.868791
valid_77_a_1,27.6271,0.804743
valid_77_a_2,28.9938,0.880675
valid_785_a_1,27.0320,0.818551
valid_785_a_2,27.8894,0.884189
valid_788_a_1,26.7479,0.821394
valid_788_a_2,27.5957,0.880339
valid_78_a_1,25.2712,0.702089
valid_78_a_2,27.0529,0.832574
valid_798_a_1,28.4259,0.871723
valid_798_a_2,27.8388,0.831464
valid_805_a_1,28.9664,0.903023
valid_805_a_2,28.5656,0.881299
valid_808_a_1,27.8298,0.817621
valid_808_a_2,29.0780,0.887573
valid_812_a_1,28.5740,0.850833
valid_812_a_2,29.8273,0.909295
valid_816_a_1,28.4232,0.864527
valid_816_a_2,26.3649,0.737232
valid_819_a_1,27.9141,0.875505
valid_819_a_2,27.4042,0.832147
valid_820_a_1,27.0242,0.819658
valid_820_a_2,27.8497,0.877680
valid_821_a_1,26.3287,0.774656
valid_821_a_2,27.1721,0.847204
valid_823_a_1,28.1071,0.851943
valid_823_a_2,29.2170,0.904647
valid_824_a_1,24.9285,0.723713
valid_824_a_2,26.9892,0.833619
valid_824_b_1,26.6309,0.787883
valid_824_b_2,28.0668,0.853427
valid_82_a_1,28.1436,0.864662
valid_82_a_2,26.8411,0.815192
valid_833_a_1,26.7796,0.755648
valid_833_a_2,28.2417,0.863224
valid_841_a_1,24.7287,0.742639
valid_841_a_2,25.2729,0.829384
valid_869_a_1,27.1627,0.863355
valid_869_a_2,26.8097,0.824161
valid_869_b_1,27.1725,0.873176
valid_869_b_2,26.8263,0.833798
valid_876_a_1,28.3443,0.857917
valid_876_a_2,26.8334,0.811556
